timestamp,source,goal_id,goal_status,selected_action,reward,success,state_vector,action_probs,model_name
1751946553,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 352.07, 0.1625]",,
1751946556,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 351.47, 0.1625]",,
1751946558,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 806.5, 0.1625]",,
1751946558,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 806.22, 0.1625]",,
1751946561,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 117.91, 0.1625]",,
1751946561,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 107.32, 0.1625]",,
1751946564,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 106.83, 0.1625]",,
1751946565,manual,manual_tracking,active,0,1.0,True,"[1.0, 0.9979720711708069, 0.04561848958333334, -0.014843749999999989, -0.014583333333333323, -0.00444335937499999, 0.9950356483459473, 4.0, 0.2, 1.7727272727272725, 0.03642078282653044, 0.02080890494893017, 80.09, 0.1625]",,
1751946567,manual,manual_search,active,3,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 77.14, 0.2]",,
1751946568,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.2, 0.0, 0.0, 0.0, 102.03, 0.2]",,
1751946572,manual,manual_tracking,active,4,1.0,True,"[1.0, 0.9962087869644165, 0.04821614583333334, -0.0078125, 0.00208333333333334, -0.0007096354166666527, 0.5747413635253906, 0.0, 0.2984375, 1.3125, 0.03369839581339572, 0.008085507654302097, 102.97, 0.2]",,
1751946573,manual,manual_tracking,active,0,1.0,True,"[1.0, 0.9991135001182556, 0.051458333333333335, -0.015625, -0.015625, -0.012526041666666661, 0.5747814178466797, 4.0, 0.240625, 2.0526315789473686, 0.03904153085325379, 0.02209708691207961, 76.75, 0.2984375]",,
1751946574,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.240625, 0.0, 0.0, 0.0, 73.97, 0.240625]",,
1751946575,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.240625, 0.0, 0.0, 0.0, 283.13, 0.240625]",,
1751946576,manual,manual_tracking,active,4,1.0,True,"[0.0, 0.9996368885040283, 0.3847135416666667, 0.1171875, 0.115625, 0.3332552083333334, 2.3136098384857178, 0.0, 0.00625, 2.53475935828877, 0.38217026120855013, 0.1646270050181622, 283.73, 0.240625]",,
1751946577,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.00625, 0.0, 0.0, 0.0, 253.97, 0.00625]",,
1751946578,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.00625, 0.0, 0.0, 0.0, 805.88, 0.00625]",,
1751946578,manual,manual_tracking,active,1,1.0,True,"[0.0, 0.994176983833313, 0.05900390625, -0.19375000000000003, 0.43125, -0.3257096354166667, 2.76346755027771, 4.0, 0.39375, 4.184210526315789, 0.035562822364692694, 0.4727743912269361, 60.52, 0.00625]",,
1751946579,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.39375, 0.0, 0.0, 0.0, 249.1, 0.39375]",,
1751946580,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.39375, 0.0, 0.0, 0.0, 229.38, 0.39375]",,
1751946581,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39375, 0.0, 0.0, 0.0, 227.73, 0.39375]",,
1751946582,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.39375, 0.0, 0.0, 0.0, 93.3, 0.39375]",,
1751946583,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39375, 0.0, 0.0, 0.0, 94.02, 0.39375]",,
1751946584,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.39375, 0.0, 0.0, 0.0, 82.05, 0.39375]",,
1751946586,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39375, 0.0, 0.0, 0.0, 82.42, 0.39375]",,
